# panoview 
# Released on June 2001. This csv only logs download after 10 Apr 2004
#remote hostname,remote ip:port,date,time
lj9017.inktomisearch.com,202.160.180.27:54319,11/12/2005,3:07:12
ip-23-146-66-202.rev.dyxnet.com,202.66.146.23:1631,11/12/2005,9:23:53
crawl-66-249-64-7.googlebot.com,66.249.64.7:45117,11/12/2005,17:13:03
crawl-66-249-71-1.googlebot.com,66.249.71.1:50352,11/12/2005,17:13:10
crawl-66-249-64-47.googlebot.com,66.249.64.47:51730,12/12/2005,19:53:23
crawl-66-249-66-230.googlebot.com,66.249.66.230:60385,13/12/2005,16:04:56
crawl-66-249-64-49.googlebot.com,66.249.64.49:54839,13/12/2005,20:13:56
62-14-152-121.inversas.jazztel.es,62.14.152.121:1406,14/12/2005,18:23:14
crawl-66-249-64-6.googlebot.com,66.249.64.6:36322,14/12/2005,21:36:41
crawl-66-249-71-45.googlebot.com,66.249.71.45:53610,15/12/2005,5:14:17
crawl-66-249-64-44.googlebot.com,66.249.64.44:41759,15/12/2005,19:55:32
crawl-66-249-71-1.googlebot.com,66.249.71.1:44149,16/12/2005,20:07:46
msnbot.msn.com,65.54.188.82:20056,17/12/2005,16:00:35
crawl-66-249-64-54.googlebot.com,66.249.64.54:61571,17/12/2005,20:13:30
crawl-66-249-64-35.googlebot.com,66.249.64.35:38248,18/12/2005,19:08:14
lj2518.inktomisearch.com,68.142.251.128:37917,19/12/2005,3:24:14
crawl-66-249-64-36.googlebot.com,66.249.64.36:49096,19/12/2005,20:34:48
sling.ee.nthu.edu.tw,140.114.27.116:4740,20/12/2005,12:11:29
sling.ee.nthu.edu.tw,140.114.27.116:4740,20/12/2005,12:11:32
crawl-66-249-64-47.googlebot.com,66.249.64.47:54563,20/12/2005,19:47:41
crawl-66-249-66-230.googlebot.com,66.249.66.230:50462,21/12/2005,6:53:59
crawl-66-249-64-35.googlebot.com,66.249.64.35:57468,21/12/2005,19:07:47
71-34-160-155.desm.qwest.net,71.34.160.155:3273,22/12/2005,15:28:15
crawl-66-249-71-3.googlebot.com,66.249.71.3:40850,22/12/2005,20:12:18
crawl-66-249-71-55.googlebot.com,66.249.71.55:59177,23/12/2005,20:10:29
crawl-66-249-71-9.googlebot.com,66.249.71.9:53895,24/12/2005,20:16:13
crawl-66-249-64-77.googlebot.com,66.249.64.77:42610,25/12/2005,18:46:47
,61.171.211.199:20177,26/12/2005,12:57:06
crawl-66-249-64-50.googlebot.com,66.249.64.50:59557,26/12/2005,18:46:04
,218.1.140.52:60907,26/12/2005,21:36:12
crawl-66-249-66-114.googlebot.com,66.249.66.114:59851,26/12/2005,23:03:12
crawl-66-249-71-54.googlebot.com,66.249.71.54:63585,27/12/2005,16:37:46
crawl-66-249-71-3.googlebot.com,66.249.71.3:55432,27/12/2005,19:11:10
crawl-66-249-71-17.googlebot.com,66.249.71.17:36350,28/12/2005,18:46:00
lj9017.inktomisearch.com,202.160.180.27:44889,28/12/2005,21:53:05
crawl-66-249-71-14.googlebot.com,66.249.71.14:54417,29/12/2005,20:41:26
,219.133.48.220:40341,29/12/2005,22:49:56
,64.62.136.204:59430,30/12/2005,10:20:08
crawl-66-249-64-26.googlebot.com,66.249.64.26:56778,30/12/2005,19:50:56
crawl-66-249-64-36.googlebot.com,66.249.64.36:48754,31/12/2005,19:33:49
crawl-66-249-71-17.googlebot.com,66.249.71.17:47278,1/1/2006,19:01:43
crawl-66-249-64-14.googlebot.com,66.249.64.14:35327,2/1/2006,19:02:17
crawl-66-249-66-114.googlebot.com,66.249.66.114:48192,2/1/2006,22:02:00
crawl-66-249-64-77.googlebot.com,66.249.64.77:41275,3/1/2006,19:03:51
crawl-66-249-71-53.googlebot.com,66.249.71.53:57897,4/1/2006,20:04:31
crawl-66-249-71-10.googlebot.com,66.249.71.10:46767,5/1/2006,19:05:32
,210.27.7.139:42987,5/1/2006,21:05:22
crawl-66-249-64-77.googlebot.com,66.249.64.77:64946,7/1/2006,5:07:55
msnbot.msn.com,65.54.188.85:17362,7/1/2006,14:07:10
crawl-66-249-64-14.googlebot.com,66.249.64.14:46177,7/1/2006,19:07:45
crawl-66-249-71-1.googlebot.com,66.249.71.1:54953,8/1/2006,19:08:52
crawl-66-249-66-114.googlebot.com,66.249.66.114:47853,9/1/2006,6:09:31
crawl-66-249-64-47.googlebot.com,66.249.64.47:42758,9/1/2006,20:09:50
crawl-66-249-64-4.googlebot.com,66.249.64.4:64362,10/1/2006,4:49:51
aaxu62.neoplus.adsl.tpnet.pl,83.6.106.62:3777,10/1/2006,5:31:54
crawl-66-249-71-10.googlebot.com,66.249.71.10:59380,10/1/2006,20:53:29
crawl-66-249-71-53.googlebot.com,66.249.71.53:62042,11/1/2006,19:24:48
crawl-66-249-71-9.googlebot.com,66.249.71.9:52628,13/1/2006,20:03:33
,58.246.176.2:2887,13/1/2006,21:51:38
,58.246.176.2:1530,13/1/2006,21:51:38
,58.246.176.2:2048,13/1/2006,21:51:40
,58.246.176.2:2967,13/1/2006,21:51:52
,58.246.176.2:1964,13/1/2006,21:54:23
,58.246.176.2:1678,13/1/2006,21:54:27
,58.246.176.2:2856,13/1/2006,21:54:28
,58.246.176.2:2904,13/1/2006,21:54:29
,58.246.176.2:1280,13/1/2006,21:55:29
,58.246.176.2:2993,13/1/2006,21:55:29
,58.246.176.2:1653,13/1/2006,21:55:30
,58.246.176.2:2994,13/1/2006,21:55:30
,58.246.176.2:2217,13/1/2006,21:55:31
,58.246.176.2:1224,13/1/2006,21:55:31
,58.246.176.2:1746,13/1/2006,21:55:33
,58.246.176.2:1384,13/1/2006,21:56:07
,58.246.176.2:2029,13/1/2006,21:56:08
,58.246.176.2:2184,13/1/2006,21:56:09
,58.246.176.2:2528,13/1/2006,21:56:10
,58.246.176.2:1702,13/1/2006,21:56:10
,58.246.176.2:1805,13/1/2006,21:56:36
,58.246.176.2:2906,13/1/2006,21:56:43
,58.246.176.2:2820,13/1/2006,21:58:12
,58.246.176.2:2713,13/1/2006,21:58:59
,58.246.176.2:2571,13/1/2006,21:59:48
,58.246.176.2:2658,13/1/2006,22:01:23
,58.246.176.2:1765,13/1/2006,22:04:35
,58.246.176.2:1307,13/1/2006,22:05:22
,58.246.176.2:1995,13/1/2006,22:05:42
,58.246.176.2:2829,13/1/2006,22:07:24
,58.246.176.2:2972,13/1/2006,22:10:07
,58.246.176.2:2904,13/1/2006,22:11:57
,58.246.176.2:1953,13/1/2006,22:13:20
,58.246.176.2:2839,13/1/2006,22:13:47
,58.246.176.2:1492,13/1/2006,22:14:56
,58.246.176.2:2103,13/1/2006,22:15:22
,58.246.176.2:2040,13/1/2006,22:16:32
,58.246.176.2:1099,13/1/2006,22:18:07
,58.246.176.2:2519,13/1/2006,22:19:43
,58.246.176.2:1253,13/1/2006,22:24:29
,58.246.176.2:2755,13/1/2006,22:25:19
,58.246.176.2:2611,13/1/2006,22:26:05
,58.246.176.2:2339,13/1/2006,22:26:54
,58.246.176.2:2666,13/1/2006,22:27:40
,58.246.176.2:1057,13/1/2006,22:32:30
,58.246.176.2:3001,13/1/2006,22:33:16
,58.246.176.2:2265,13/1/2006,22:34:52
,58.246.176.2:2301,13/1/2006,22:38:30
,58.246.176.2:2333,13/1/2006,22:40:06
,58.246.176.2:1030,13/1/2006,22:40:53
,58.246.176.2:2179,13/1/2006,22:41:41
,58.246.176.2:1801,13/1/2006,22:43:17
ee-yw1045.ee.ic.ac.uk,155.198.125.124:3681,14/1/2006,3:16:33
ip51ccbc2f.speed.planet.nl,81.204.188.47:16711,14/1/2006,6:30:50
crawl-66-249-64-44.googlebot.com,66.249.64.44:64921,14/1/2006,20:09:56
host63-168.pool62211.interbusiness.it,62.211.168.63:2622,15/1/2006,3:30:32
crawl-66-249-64-47.googlebot.com,66.249.64.47:37562,15/1/2006,20:51:06
,147.8.235.63:30309,15/1/2006,21:16:40
,147.8.235.63:30339,15/1/2006,21:16:56
user-0c6trt8.cable.mindspring.com,24.110.239.168:20295,16/1/2006,8:31:41
crawl-66-249-64-49.googlebot.com,66.249.64.49:56618,16/1/2006,23:38:58
lj9014.inktomisearch.com,202.160.180.23:56991,18/1/2006,14:34:36
crawl-66-249-66-114.googlebot.com,66.249.66.114:54117,18/1/2006,17:42:54
p54BD696E.dip.t-dialin.net,84.189.105.110:3368,18/1/2006,21:58:52
p54BD696E.dip.t-dialin.net,84.189.105.110:3370,18/1/2006,21:59:17
crawl-66-249-71-14.googlebot.com,66.249.71.14:62139,19/1/2006,20:25:46
lj2007.inktomisearch.com,68.142.249.17:46850,20/1/2006,0:13:36
crawl-66-249-64-28.googlebot.com,66.249.64.28:39068,22/1/2006,6:25:49
msnbot.msn.com,65.54.188.83:41527,27/1/2006,2:33:26
crawl-66-249-66-137.googlebot.com,66.249.66.137:38417,28/1/2006,0:32:53
,218.191.122.81:2939,29/1/2006,3:46:09
,218.191.122.81:2939,29/1/2006,3:46:12
crawl-66-249-71-7.googlebot.com,66.249.71.7:45371,30/1/2006,20:31:58
dsl-201-154-102-157.prod-infinitum.com.mx,201.154.102.157:49659,31/1/2006,12:00:47
schneiderlein.cg.tuwien.ac.at,128.131.166.22:2198,31/1/2006,20:54:17
schneiderlein.cg.tuwien.ac.at,128.131.166.22:2200,31/1/2006,20:54:40
schneiderlein.cg.tuwien.ac.at,128.131.166.22:2200,31/1/2006,20:54:45
crawl-66-249-64-7.googlebot.com,66.249.64.7:53195,31/1/2006,21:12:54
,148.226.210.38:1250,2/2/2006,1:02:23
crawl-66-249-71-33.googlebot.com,66.249.71.33:36699,2/2/2006,15:02:20
lj9014.inktomisearch.com,202.160.180.23:59646,3/2/2006,11:03:03
crawl-66-249-66-137.googlebot.com,66.249.66.137:51163,6/2/2006,14:06:23
ACD6F885.ipt.aol.com,172.214.248.133:1659,7/2/2006,5:07:28
crawl-66-249-66-137.googlebot.com,66.249.66.137:37901,13/2/2006,13:43:49
,209.237.238.224:54191,15/2/2006,3:35:31
crawl-66-249-71-62.googlebot.com,66.249.71.62:33915,16/2/2006,7:32:38
crawl-66-249-71-56.googlebot.com,66.249.71.56:52942,16/2/2006,11:07:59
sotn-cache-4.server.ntli.net,80.4.224.7:20136,17/2/2006,11:17:54
70-56-84-150.tukw.qwest.net,70.56.84.150:2767,19/2/2006,14:52:11
lj9014.inktomisearch.com,202.160.180.23:48559,20/2/2006,2:22:49
crawl-66-249-65-164.googlebot.com,66.249.65.164:33383,23/2/2006,9:52:51
b137t3204b.me.ntust.edu.tw,140.118.197.137:4171,23/2/2006,14:49:30
irc7.irc.ccu.edu.tw,140.123.101.67:4136,23/2/2006,20:14:56
lj2007.inktomisearch.com,68.142.249.17:59812,23/2/2006,21:36:51
msnbot.msn.com,65.54.188.85:65124,25/2/2006,0:03:17
crawl-66-249-71-44.googlebot.com,66.249.71.44:64923,28/2/2006,12:00:04
crawl-66-249-66-137.googlebot.com,66.249.66.137:39487,28/2/2006,16:44:22
pluto.cse.cuhk.edu.hk,137.189.90.241:40027,6/3/2006,2:06:13
crawl-66-249-66-171.googlebot.com,66.249.66.171:52873,7/3/2006,17:07:11
lj601142.inktomisearch.com,72.30.133.217:48995,8/3/2006,2:08:37
,70.42.51.10:38717,9/3/2006,3:09:49
msnbot.msn.com,65.54.188.83:56503,11/3/2006,13:38:48
crawl-66-249-71-1.googlebot.com,66.249.71.1:41785,11/3/2006,20:09:56
crawl-66-249-71-40.googlebot.com,66.249.71.40:34120,12/3/2006,16:42:17
crawl-66-249-66-72.googlebot.com,66.249.66.72:37608,14/3/2006,11:58:27
lj9014.inktomisearch.com,202.160.180.23:52562,16/3/2006,4:12:07
,61.51.149.7:3133,17/3/2006,7:46:01
msnbot.msn.com,65.54.188.85:7734,17/3/2006,13:26:24
lj601142.inktomisearch.com,72.30.133.217:59671,18/3/2006,16:06:09
crawl-66-249-66-72.googlebot.com,66.249.66.72:50088,20/3/2006,6:15:57
akmuseum.org.nz,203.97.2.182:12595,22/3/2006,5:48:27
akmuseum.org.nz,203.97.2.182:12660,22/3/2006,5:48:33
,168.106.3.8:20047,24/3/2006,12:20:12
lj2007.inktomisearch.com,68.142.249.17:50040,24/3/2006,12:42:52
msnbot.msn.com,65.54.188.85:24870,24/3/2006,23:53:10
crawl-66-249-66-102.googlebot.com,66.249.66.102:41158,25/3/2006,3:04:29
crawl-66-249-66-102.googlebot.com,66.249.66.102:64929,26/3/2006,19:09:18
crawl-66-249-71-44.googlebot.com,66.249.71.44:55961,26/3/2006,22:14:36
,203.90.123.198:14305,27/3/2006,14:23:36
lj601142.inktomisearch.com,72.30.133.217:56877,29/3/2006,5:50:14
c-175ee255.518-1-64736c12.cust.bredbandsbolaget.se,85.226.94.23:4801,30/3/2006,2:13:07
,196.218.39.37:21118,30/3/2006,8:19:11
hansjoerg.sick.de,62.180.123.245:53013,30/3/2006,16:37:36
hansjoerg.sick.de,62.180.123.245:53013,30/3/2006,16:37:50
hansjoerg.sick.de,62.180.123.245:53013,30/3/2006,16:37:54
hansjoerg.sick.de,62.180.123.245:53013,30/3/2006,16:38:01
hansjoerg.sick.de,62.180.123.245:55413,30/3/2006,16:40:28
pD952A2CA.dip.t-dialin.net,217.82.162.202:2431,1/4/2006,6:01:18
pD952A2CA.dip.t-dialin.net,217.82.162.202:2432,1/4/2006,6:01:41
crawl-66-249-66-102.googlebot.com,66.249.66.102:35132,1/4/2006,23:01:33
,203.253.4.175:3580,3/4/2006,15:03:42
dyn1253-50.wlan.ic.ac.uk,129.31.253.50:2247,4/4/2006,1:04:36
a81-14-183-128.net-htp.de,81.14.183.128:1264,5/4/2006,0:05:57
crawl-66-249-66-97.googlebot.com,66.249.66.97:43956,7/4/2006,7:07:36
msnbot.msn.com,65.54.188.85:46821,7/4/2006,16:07:44
,82.137.209.13:29611,7/4/2006,17:07:16
feu30-1-82-242-57-140.fbx.proxad.net,82.242.57.140:2029,7/4/2006,21:07:03
m38.net81-67-176.noos.fr,81.67.176.38:1093,8/4/2006,4:08:56
m38.net81-67-176.noos.fr,81.67.176.38:1121,8/4/2006,4:08:11
m38.net81-67-176.noos.fr,81.67.176.38:1136,8/4/2006,4:08:59
m38.net81-67-176.noos.fr,81.67.176.38:1160,8/4/2006,4:08:21
m38.net81-67-176.noos.fr,81.67.176.38:1160,8/4/2006,4:08:30
msnbot.msn.com,65.55.246.52:10995,8/4/2006,12:08:45
crawl1.cosmixcorp.com,38.113.234.180:58571,10/4/2006,6:52:55
msnbot.msn.com,65.54.188.85:56265,10/4/2006,9:45:33
67-42-57-212.eugn.qwest.net,67.42.57.212:4399,11/4/2006,3:57:31
lj9014.inktomisearch.com,202.160.180.23:35366,11/4/2006,12:10:32
crawl-66-249-66-97.googlebot.com,66.249.66.97:38997,12/4/2006,4:48:32
lt100004.inktomisearch.com,72.30.61.80:60854,12/4/2006,6:15:01
lt100004.inktomisearch.com,72.30.61.80:35823,12/4/2006,7:44:40
lt100004.inktomisearch.com,72.30.61.80:57675,12/4/2006,16:43:49
,200.68.215.184:49165,12/4/2006,20:23:16
,200.68.215.184:49166,12/4/2006,20:23:22
Xpert-Campeni.BiNet.drcj.ro,217.156.68.142:33726,12/4/2006,21:19:23
Xpert-Campeni.BiNet.drcj.ro,217.156.68.142:33727,12/4/2006,21:19:24
Xpert-Campeni.BiNet.drcj.ro,217.156.68.142:33701,12/4/2006,21:19:24
Xpert-Campeni.BiNet.drcj.ro,217.156.68.142:33722,12/4/2006,21:19:38
Xpert-Campeni.BiNet.drcj.ro,217.156.68.142:33728,12/4/2006,21:19:38
lt100004.inktomisearch.com,72.30.61.80:49692,13/4/2006,4:35:53
lt100004.inktomisearch.com,72.30.61.80:36681,13/4/2006,13:10:20
lt100004.inktomisearch.com,72.30.61.80:36956,14/4/2006,1:42:54
UNKNOWN-72-30-61-174.yahoo.com,72.30.61.174:36455,14/4/2006,6:13:29
UNKNOWN-72-30-61-174.yahoo.com,72.30.61.174:49187,14/4/2006,7:52:24
lt100004.inktomisearch.com,72.30.61.80:34338,14/4/2006,11:25:00
UNKNOWN-72-30-61-174.yahoo.com,72.30.61.174:47011,14/4/2006,21:27:39
lt100004.inktomisearch.com,72.30.61.80:39987,15/4/2006,1:50:06
UNKNOWN-72-30-61-174.yahoo.com,72.30.61.174:46622,15/4/2006,2:42:42
xdslay098.osnanet.de,85.8.113.98:3806,15/4/2006,6:25:46
UNKNOWN-72-30-61-174.yahoo.com,72.30.61.174:51877,15/4/2006,10:40:59
lt100004.inktomisearch.com,72.30.61.80:47541,15/4/2006,17:11:24
209-128-119-044.BAYAREA.NET,209.128.119.44:45430,16/4/2006,8:16:33
lj2007.inktomisearch.com,68.142.249.17:59444,17/4/2006,0:19:19
lt100004.inktomisearch.com,72.30.61.80:53964,17/4/2006,7:16:56
lt100004.inktomisearch.com,72.30.61.80:49541,18/4/2006,8:56:17
pc89165.cse.cuhk.edu.hk,137.189.89.165:3951,19/4/2006,16:24:53
pc89165.cse.cuhk.edu.hk,137.189.89.165:2570,19/4/2006,22:57:01
pc89165.cse.cuhk.edu.hk,137.189.89.165:2031,20/4/2006,0:20:53
pc89165.cse.cuhk.edu.hk,137.189.89.165:4464,20/4/2006,10:10:01
pc89165.cse.cuhk.edu.hk,137.189.89.165:2358,20/4/2006,14:25:58
lj601144.inktomisearch.com,72.30.133.219:44018,21/4/2006,10:29:17
c5147408e.cable.wanadoo.nl,81.71.64.142:4271,21/4/2006,15:25:06
pc89165.cse.cuhk.edu.hk,137.189.89.165:1344,23/4/2006,21:56:32
pc89165.cse.cuhk.edu.hk,137.189.89.165:2176,24/4/2006,0:02:12
pc89165.cse.cuhk.edu.hk,137.189.89.165:4697,24/4/2006,11:30:55
,62.160.123.12:17837,24/4/2006,18:20:46
lt100012.inktomisearch.com,72.30.61.102:36694,26/4/2006,7:01:40
lt100012.inktomisearch.com,72.30.61.102:41681,26/4/2006,7:36:24
pc89165.cse.cuhk.edu.hk,137.189.89.165:1032,26/4/2006,15:40:36
didi.lib.cuhk.edu.hk,137.189.171.229:59670,26/4/2006,15:46:14
c-66-229-5-194.hsd1.ca.comcast.net,66.229.5.194:62949,27/4/2006,3:25:16
pc-madh-pool5.cs.upb.de,131.234.66.131:2391,27/4/2006,23:48:40
msnbot.msn.com,65.54.188.86:58156,28/4/2006,1:08:03
h233015.resnet.cuhk.edu.hk,137.189.233.15:4066,28/4/2006,3:09:35
h233015.resnet.cuhk.edu.hk,137.189.233.15:4068,28/4/2006,3:10:00
pc89159.cse.cuhk.edu.hk,137.189.89.159:1049,29/4/2006,13:51:02
d192069.upc-d.chello.nl,213.46.192.69:2849,1/5/2006,0:01:45
biologie.kappa.ro,80.97.81.110:1231,2/5/2006,21:02:23
,195.216.128.240:3799,3/5/2006,1:03:15
r02242.sogang.ac.kr,163.239.49.242:4980,3/5/2006,8:03:36
irc6.irc.ccu.edu.tw,140.123.101.66:4422,3/5/2006,20:03:51
pc89165.cse.cuhk.edu.hk,137.189.89.165:4058,3/5/2006,22:03:34
pc89165.cse.cuhk.edu.hk,137.189.89.165:3437,3/5/2006,22:03:31
pc89165.cse.cuhk.edu.hk,137.189.89.165:3186,4/5/2006,0:04:39
crawl-66-249-66-69.googlebot.com,66.249.66.69:37326,4/5/2006,6:04:25
lj9014.inktomisearch.com,202.160.180.23:56634,4/5/2006,9:04:53
pc89165.cse.cuhk.edu.hk,137.189.89.165:1672,4/5/2006,9:04:08
pc89165.cse.cuhk.edu.hk,137.189.89.165:1773,4/5/2006,20:04:24
pc89165.cse.cuhk.edu.hk,137.189.89.165:1818,4/5/2006,21:04:09
crawl-66-249-66-41.googlebot.com,66.249.66.41:54385,6/5/2006,4:06:28
,66.154.102.113:38559,7/5/2006,1:07:44
msnbot.msn.com,65.55.246.53:36572,8/5/2006,2:08:51
crawl1.cosmixcorp.com,38.113.234.180:44034,8/5/2006,17:08:09
gate2-k.volkswagen.de,194.114.62.65:41433,9/5/2006,1:09:54
ASte-Genev-Bois-153-1-63-163.w81-249.abo.wanadoo.fr,81.249.213.163:2189,9/5/2006,2:09:50
vinci5.cs.umass.edu,128.119.246.74:50132,9/5/2006,11:09:28
,60.191.2.231:59855,10/5/2006,9:46:46
,60.191.2.231:59903,10/5/2006,9:46:50
r200-40-216-252-dialup.adsl.anteldata.net.uy,200.40.216.252:2224,11/5/2006,21:47:57
crawl-66-249-66-97.googlebot.com,66.249.66.97:35206,13/5/2006,1:37:43
vlan-39.sofiasat.com,83.142.16.39:1586,15/5/2006,0:24:08
100-169.dsl.otton1.isp.cyberus.ca,209.195.100.169:1736,15/5/2006,11:28:36
100-169.dsl.otton1.isp.cyberus.ca,209.195.100.169:1736,15/5/2006,11:28:43
msnbot.msn.com,65.54.188.86:19235,19/5/2006,22:32:34
d83-181-153-104.cust.tele2.nl,83.181.153.104:1978,20/5/2006,16:01:02
d83-181-153-104.cust.tele2.nl,83.181.153.104:1984,20/5/2006,16:01:40
lj601144.inktomisearch.com,72.30.133.219:52644,21/5/2006,15:11:18
h231241.upc-h.chello.nl,62.194.231.241:61667,22/5/2006,2:12:25
CPE-143-238-85-154.nsw.bigpond.net.au,143.238.85.154:60556,23/5/2006,9:00:57
CPE-143-238-85-154.nsw.bigpond.net.au,143.238.85.154:60557,23/5/2006,9:01:24
,125.234.240.64:1423,23/5/2006,15:05:12
host1605.igd.fhg.de,146.140.7.69:3323,23/5/2006,17:44:02
crawl-66-249-66-97.googlebot.com,66.249.66.97:45538,24/5/2006,4:09:24
lj9014.inktomisearch.com,202.160.180.23:55205,25/5/2006,13:04:24
lj9014.inktomisearch.com,202.160.180.23:47291,25/5/2006,21:55:13
,86.111.69.87:1907,26/5/2006,6:43:55
,86.111.69.87:2200,26/5/2006,6:53:18
,86.111.69.87:2200,26/5/2006,6:53:22
lj9014.inktomisearch.com,202.160.180.23:51701,26/5/2006,8:07:48
lj2360.inktomisearch.com,68.142.250.170:35309,29/5/2006,17:06:36
n219077236025.netvigator.com,219.77.236.25:3117,30/5/2006,1:12:57
lj910021.inktomisearch.com,202.160.178.152:52611,30/5/2006,18:21:46
optsol-jpp.lps.u-psud.fr,129.175.83.206:53724,31/5/2006,20:42:00
crawl-66-249-65-42.googlebot.com,66.249.65.42:54079,1/6/2006,4:01:30
,166.104.18.25:4107,1/6/2006,13:01:00
,166.104.18.25:4107,1/6/2006,13:01:04
cr2.turnitin.com,64.140.49.69:58941,1/6/2006,20:01:27
crawl-66-249-65-42.googlebot.com,66.249.65.42:39919,2/6/2006,22:02:17
,66.154.102.113:36167,3/6/2006,9:03:31
,61.177.142.230:1680,4/6/2006,17:04:02
crawl-66-249-65-42.googlebot.com,66.249.65.42:49422,5/6/2006,12:05:39
,220.101.184.56:34398,9/6/2006,9:09:31
crawl-66-249-65-50.googlebot.com,66.249.65.50:64354,9/6/2006,17:09:52
CPE006097162b3f-CM00003942c861.cpe.net.cable.rogers.com,69.193.159.133:1131,11/6/2006,3:35:58
CPE006097162b3f-CM00003942c861.cpe.net.cable.rogers.com,69.193.159.133:1131,11/6/2006,3:36:11
lj9014.inktomisearch.com,202.160.180.23:46865,13/6/2006,3:26:59
,220.226.151.156:4518,14/6/2006,23:20:45
,220.226.151.156:4523,14/6/2006,23:20:46
crawl-66-249-65-50.googlebot.com,66.249.65.50:44420,15/6/2006,17:17:50
gw.nsib.ru,217.117.80.2:1181,16/6/2006,14:31:23
lj910021.inktomisearch.com,202.160.178.152:52423,16/6/2006,16:19:58
crawl-66-249-65-50.googlebot.com,66.249.65.50:60314,16/6/2006,20:00:12
msnbot.msn.com,65.54.188.86:14650,16/6/2006,20:01:45
crawl-66-249-66-101.googlebot.com,66.249.66.101:38613,18/6/2006,14:47:48
msnbot.msn.com,65.55.246.53:29002,19/6/2006,6:19:29
,209.237.238.232:44719,20/6/2006,11:12:14
UNKNOWN-72-30-61-175.yahoo.com,72.30.61.175:42995,25/6/2006,15:40:19
lj2360.inktomisearch.com,68.142.250.170:39693,27/6/2006,6:07:11
crawl-66-249-65-50.googlebot.com,66.249.65.50:42749,28/6/2006,1:54:55
crawl-66-249-65-50.googlebot.com,66.249.65.50:32922,28/6/2006,13:27:31
,83.64.146.42:16733,28/6/2006,23:35:13
69.50.170.19-reverse.atrivo.com,69.50.170.19:3730,29/6/2006,18:59:12
69.50.170.19-reverse.atrivo.com,69.50.170.19:3774,29/6/2006,18:59:13
20179079214.user.veloxzone.com.br,201.79.79.214:62043,30/6/2006,20:24:08
lt301000.inktomisearch.com,66.196.91.13:41437,1/7/2006,4:01:25
crawl-66-249-66-98.googlebot.com,66.249.66.98:41065,1/7/2006,14:01:14
lj9038.inktomisearch.com,202.160.180.66:47544,2/7/2006,4:02:59
lt301000.inktomisearch.com,66.196.91.13:40437,2/7/2006,4:02:14
lj910021.inktomisearch.com,202.160.178.152:39669,2/7/2006,15:02:10
lt301000.inktomisearch.com,66.196.91.13:36611,3/7/2006,4:03:40
crawl-66-249-66-98.googlebot.com,66.249.66.98:39277,3/7/2006,9:03:23
a81-197-245-75.elisa-laajakaista.fi,81.197.245.75:63486,4/7/2006,3:04:44
lt301000.inktomisearch.com,66.196.91.13:44150,4/7/2006,5:04:18
lt301000.inktomisearch.com,66.196.91.13:52278,5/7/2006,6:05:42
lj601144.inktomisearch.com,72.30.133.219:41953,5/7/2006,6:05:41
dhcp1.csie.ntu.edu.tw,140.112.30.82:28303,8/7/2006,15:08:22
crawl-66-249-66-75.googlebot.com,66.249.66.75:48143,8/7/2006,19:08:30
msnbot.msn.com,65.54.188.81:35232,9/7/2006,19:09:29
crawl-66-249-66-75.googlebot.com,66.249.66.75:39744,11/7/2006,9:33:24
ip54565b4d.speed.planet.nl,84.86.91.77:39212,13/7/2006,4:53:22
,193.95.79.130:49241,13/7/2006,16:28:32
,193.95.79.130:38179,13/7/2006,18:15:41
crawl-66-249-66-75.googlebot.com,66.249.66.75:33622,15/7/2006,13:55:42
lj910021.inktomisearch.com,202.160.178.152:54864,15/7/2006,20:47:26
halifax.cs.washington.edu,128.208.6.235:48148,15/7/2006,21:26:17
UNKNOWN-72-30-61-174.yahoo.com,72.30.61.174:58268,18/7/2006,21:06:25
lj2360.inktomisearch.com,68.142.250.170:49889,19/7/2006,1:46:24
crawl-66-249-66-100.googlebot.com,66.249.66.100:58539,19/7/2006,15:34:23
mk5.gais.ccu.edu.tw,140.123.100.5:59894,19/7/2006,23:50:11
lj9038.inktomisearch.com,202.160.180.66:58218,22/7/2006,14:10:36
d02v-62-34-193-3.d4.club-internet.fr,62.34.193.3:4993,22/7/2006,18:22:40
irl-crawler3.cs.tamu.edu,128.194.135.81:34076,22/7/2006,18:45:29
crawl-66-249-66-100.googlebot.com,66.249.66.100:45656,23/7/2006,5:01:17
crawl-66-249-66-100.googlebot.com,66.249.66.100:34254,26/7/2006,22:04:08
monsone.univ.trieste.it,140.105.63.133:3268,27/7/2006,0:24:16
,159.153.4.50:33858,29/7/2006,10:31:23
crawl-66-249-72-13.googlebot.com,66.249.72.13:55848,29/7/2006,13:30:50
lj910021.inktomisearch.com,202.160.178.152:43053,29/7/2006,15:37:07
228.30-201-80.adsl.skynet.be,80.201.30.228:1168,30/7/2006,2:01:19
msnbot.msn.com,65.54.188.81:33505,31/7/2006,13:58:34
crawl-66-249-72-13.googlebot.com,66.249.72.13:62651,1/8/2006,11:01:28
bl1sch4062310.phx.gbl,65.55.212.115:46538,1/8/2006,16:01:31
crawl-66-249-72-13.googlebot.com,66.249.72.13:58744,6/8/2006,8:06:19
by1sch4041904.phx.gbl,64.4.8.113:57130,6/8/2006,15:06:30
s5592f286.adsl.wanadoo.nl,85.146.242.134:3752,8/8/2006,1:08:47
lj9038.inktomisearch.com,202.160.180.66:52590,8/8/2006,13:08:57
